# ----------------------------------------
# 1 Master View
# Location
# 20180201-20180228
# ----------------------------------------

City,Date Range,Segment,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate,Goal Conversion Rate
Wichita Falls,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Wichita Falls,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Herndon,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,6,0.00%,5.00,00:01:07,0,$0.00,0.00%,50.00%
Herndon,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,4,3,5,0.00%,5.60,00:01:19,0,$0.00,0.00%,60.00%
Herndon,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Herndon,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Radford,"Feb 1, 2018 - Feb 28, 2018",All Users,4,1,4,25.00%,4.25,00:01:01,0,$0.00,0.00%,25.00%
Radford,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Radford,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Radford,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Suffolk,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,4,50.00%,2.75,00:00:33,0,$0.00,0.00%,0.00%
Suffolk,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Suffolk,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Suffolk,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,3,3,3,33.33%,3.33,00:00:43,0,$0.00,0.00%,0.00%
Williamsburg,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,4,50.00%,5.50,00:07:58,0,$0.00,0.00%,25.00%
Williamsburg,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,2,2,2,50.00%,1.50,00:10:35,0,$0.00,0.00%,0.00%
Williamsburg,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Williamsburg,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,1.50,00:10:35,0,$0.00,0.00%,0.00%
Kennewick,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,5,60.00%,1.80,00:02:32,0,$0.00,0.00%,20.00%
Kennewick,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Kennewick,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kennewick,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,1,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Marysville,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,4,25.00%,17.00,00:08:36,1,$135.94,25.00%,100.00%
Marysville,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,1,1,1,0.00%,11.00,00:03:29,0,$0.00,0.00%,100.00%
Marysville,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,1,0,1,0.00%,52.00,00:29:35,1,$135.94,100.00%,300.00%
Marysville,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Renton,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,4,50.00%,5.25,00:04:16,0,$0.00,0.00%,25.00%
Renton,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,1,0,1,0.00%,17.00,00:16:57,0,$0.00,0.00%,100.00%
Renton,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Renton,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:00:07,0,$0.00,0.00%,0.00%
Spanaway,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,4,25.00%,4.25,00:01:14,0,$0.00,0.00%,0.00%
Spanaway,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,1,1,1,0.00%,5.00,00:00:59,0,$0.00,0.00%,0.00%
Spanaway,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Spanaway,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,3,2,3,33.33%,4.00,00:01:18,0,$0.00,0.00%,0.00%
Sheboygan,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,4,0.00%,3.25,00:00:33,0,$0.00,0.00%,0.00%
Sheboygan,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,2,2,2,0.00%,3.50,00:00:32,0,$0.00,0.00%,0.00%
Sheboygan,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Sheboygan,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,2,2,2,0.00%,3.50,00:00:32,0,$0.00,0.00%,0.00%
Wausau,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,5,40.00%,6.40,00:02:02,1,$10.50,20.00%,60.00%
Wausau,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Wausau,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,1,1,2,50.00%,6.50,00:02:55,1,$10.50,50.00%,150.00%
Wausau,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Charleston,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,5,20.00%,6.20,00:02:35,0,$0.00,0.00%,20.00%
Charleston,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Charleston,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Charleston,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,3,3,3,33.33%,7.67,00:03:23,0,$0.00,0.00%,33.33%
Beechwood,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,4,50.00%,2.00,00:00:16,0,$0.00,0.00%,0.00%
Beechwood,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Beechwood,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Beechwood,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,2,1,2,50.00%,2.00,00:00:21,0,$0.00,0.00%,0.00%
Bloomington,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,6,33.33%,19.17,00:06:44,0,$0.00,0.00%,100.00%
Bloomington,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Bloomington,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Bloomington,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Centennial,"Feb 1, 2018 - Feb 28, 2018",All Users,4,2,4,25.00%,4.50,00:01:26,0,$0.00,0.00%,25.00%
Centennial,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Centennial,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Centennial,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Coon Rapids,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,4,25.00%,3.50,00:01:35,0,$0.00,0.00%,0.00%
Coon Rapids,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,1,1,1,0.00%,6.00,00:03:14,0,$0.00,0.00%,0.00%
Coon Rapids,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Coon Rapids,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,4,4,4,25.00%,3.50,00:01:35,0,$0.00,0.00%,0.00%
Cottage Lake,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,4,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Cottage Lake,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Cottage Lake,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Cottage Lake,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,3,3,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Dale City,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,5,80.00%,2.60,00:01:08,0,$0.00,0.00%,0.00%
Dale City,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Dale City,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Dale City,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,2,2,3,66.67%,3.67,00:01:54,0,$0.00,0.00%,0.00%
Davie,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,7,42.86%,5.57,00:02:45,1,$21.99,14.29%,57.14%
Davie,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,1,1,1,0.00%,4.00,00:01:16,0,$0.00,0.00%,0.00%
Davie,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,1,1,4,50.00%,6.50,00:04:06,1,$21.99,25.00%,100.00%
Davie,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,3,3,6,50.00%,5.17,00:02:57,1,$21.99,16.67%,66.67%
Druid Hills,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,4,25.00%,9.25,00:03:08,0,$0.00,0.00%,50.00%
Druid Hills,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,1,1,1,0.00%,28.00,00:11:10,0,$0.00,0.00%,200.00%
Druid Hills,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Druid Hills,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Eagan,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,4,25.00%,3.50,00:00:30,0,$0.00,0.00%,0.00%
Eagan,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Eagan,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Eagan,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:00:29,0,$0.00,0.00%,0.00%
Ewing Township,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,4,25.00%,3.75,00:00:35,0,$0.00,0.00%,0.00%
Ewing Township,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ewing Township,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ewing Township,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,2,1,2,50.00%,3.00,00:00:28,0,$0.00,0.00%,0.00%
Exeter,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,5,0.00%,3.40,00:00:55,0,$0.00,0.00%,0.00%
Exeter,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Exeter,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Exeter,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,5.00,00:01:53,0,$0.00,0.00%,0.00%
Fair Plain,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,9,22.22%,5.11,00:01:39,0,$0.00,0.00%,44.44%
Fair Plain,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fair Plain,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fair Plain,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,3.00,00:00:20,0,$0.00,0.00%,0.00%
Grass Lake Charter Township,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,10,30.00%,11.30,00:05:26,0,$0.00,0.00%,40.00%
Grass Lake Charter Township,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Grass Lake Charter Township,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Grass Lake Charter Township,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,2,2,6,33.33%,15.83,00:02:40,0,$0.00,0.00%,33.33%
Greenwood Village,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,5,0.00%,5.00,00:02:08,0,$0.00,0.00%,0.00%
Greenwood Village,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Greenwood Village,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Greenwood Village,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,4.00,00:00:45,0,$0.00,0.00%,0.00%
Hoover,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,4,50.00%,2.00,00:00:35,0,$0.00,0.00%,0.00%
Hoover,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,2,2,2,50.00%,2.00,00:00:53,0,$0.00,0.00%,0.00%
Hoover,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hoover,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,2.00,00:00:53,0,$0.00,0.00%,0.00%
Hopewell Township,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,4,75.00%,1.25,00:00:02,0,$0.00,0.00%,0.00%
Hopewell Township,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hopewell Township,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hopewell Township,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Hopkinton,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,4,0.00%,4.50,00:00:53,0,$0.00,0.00%,0.00%
Hopkinton,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,1,1,1,0.00%,2.00,00:00:15,0,$0.00,0.00%,0.00%
Hopkinton,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hopkinton,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,3.00,00:00:10,0,$0.00,0.00%,0.00%
Ladue,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,4,25.00%,5.25,00:00:44,0,$0.00,0.00%,0.00%
Ladue,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,1,1,1,0.00%,10.00,00:01:31,0,$0.00,0.00%,0.00%
Ladue,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,1,0,1,0.00%,2.00,00:00:03,0,$0.00,0.00%,0.00%
Ladue,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Lakeway,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,5,40.00%,2.60,00:05:07,0,$0.00,0.00%,0.00%
Lakeway,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lakeway,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lakeway,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,1,1,2,50.00%,2.50,00:12:11,0,$0.00,0.00%,0.00%
Lakewood,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,5,20.00%,5.40,00:03:53,0,$0.00,0.00%,40.00%
Lakewood,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,1,2,2,0.00%,7.00,00:03:03,0,$0.00,0.00%,50.00%
Lakewood,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lakewood,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Los Altos Hills,"Feb 1, 2018 - Feb 28, 2018",All Users,4,1,6,66.67%,2.67,00:00:22,0,$0.00,0.00%,0.00%
Los Altos Hills,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Los Altos Hills,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Los Altos Hills,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Maple Grove,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,6,50.00%,4.33,00:00:28,0,$0.00,0.00%,16.67%
Maple Grove,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,3,3,3,33.33%,2.00,00:00:09,0,$0.00,0.00%,0.00%
Maple Grove,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Maple Grove,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,2.00,00:00:08,0,$0.00,0.00%,0.00%
Mayfield Heights,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,5,20.00%,3.60,00:00:24,0,$0.00,0.00%,0.00%
Mayfield Heights,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Mayfield Heights,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Mayfield Heights,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,2,1,2,50.00%,1.50,00:00:11,0,$0.00,0.00%,0.00%
Mount Lebanon,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,4,0.00%,6.75,00:03:46,1,$158.00,25.00%,75.00%
Mount Lebanon,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Mount Lebanon,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,1,1,1,0.00%,16.00,00:04:14,1,$158.00,100.00%,300.00%
Mount Lebanon,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,3,3,3,0.00%,3.67,00:03:36,0,$0.00,0.00%,0.00%
Orono,"Feb 1, 2018 - Feb 28, 2018",All Users,4,2,5,40.00%,3.80,00:00:57,0,$0.00,0.00%,0.00%
Orono,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Orono,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Orono,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,1,1,2,50.00%,4.50,00:01:05,0,$0.00,0.00%,0.00%
Parma,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,5,40.00%,2.80,00:00:23,0,$0.00,0.00%,0.00%
Parma,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Parma,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Parma,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,3.00,00:00:33,0,$0.00,0.00%,0.00%
Penn Hills,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,9,33.33%,5.33,00:04:13,1,$515.00,11.11%,66.67%
Penn Hills,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Penn Hills,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,1,0,2,0.00%,14.50,00:17:48,1,$515.00,50.00%,250.00%
Penn Hills,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Plymouth Charter Township,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,8,25.00%,5.75,00:02:47,1,$149.00,12.50%,37.50%
Plymouth Charter Township,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Plymouth Charter Township,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,1,0,5,0.00%,8.40,00:04:26,1,$149.00,20.00%,60.00%
Plymouth Charter Township,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Roseville,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,5,80.00%,2.20,00:04:01,0,$0.00,0.00%,0.00%
Roseville,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Roseville,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Roseville,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,4,4,5,80.00%,2.20,00:04:01,0,$0.00,0.00%,0.00%
Ross Township,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,4,25.00%,7.25,00:01:43,0,$0.00,0.00%,25.00%
Ross Township,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ross Township,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ross Township,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Royal Palm Beach,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,5,20.00%,6.60,00:02:00,0,$0.00,0.00%,20.00%
Royal Palm Beach,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Royal Palm Beach,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Royal Palm Beach,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,2,2,3,33.33%,3.67,00:01:57,0,$0.00,0.00%,0.00%
Sandalfoot Cove,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,4,50.00%,3.25,00:00:52,0,$0.00,0.00%,0.00%
Sandalfoot Cove,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Sandalfoot Cove,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Sandalfoot Cove,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Town 'n' Country,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,4,25.00%,6.00,00:02:19,0,$0.00,0.00%,25.00%
Town 'n' Country,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,1,1,1,0.00%,7.00,00:03:03,0,$0.00,0.00%,0.00%
Town 'n' Country,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Town 'n' Country,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
University Park,"Feb 1, 2018 - Feb 28, 2018",All Users,4,4,4,0.00%,6.50,00:01:21,0,$0.00,0.00%,25.00%
University Park,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
University Park,"Feb 1, 2018 - Feb 28, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
University Park,"Feb 1, 2018 - Feb 28, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Vinings,"Feb 1, 2018 - Feb 28, 2018",All Users,4,3,5,20.00%,7.40,00:03:15,0,$0.00,0.00%,40.00%
Vinings,"Feb 1, 2018 - Feb 28, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
