# ----------------------------------------
# 1 Master View
# Location
# 20180301-20180331
# ----------------------------------------

City,Date Range,Segment,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate,Goal Conversion Rate
New Port Richey,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,33.33%,2.33,00:00:17,0,$0.00,0.00%,0.00%
New Port Richey,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
New Port Richey,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
New Port Richey,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,2.50,00:00:21,0,$0.00,0.00%,0.00%
North Miami Beach,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,66.67%,1.33,00:00:04,0,$0.00,0.00%,0.00%
North Miami Beach,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,2,2,2,50.00%,1.50,00:00:06,0,$0.00,0.00%,0.00%
North Miami Beach,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
North Miami Beach,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
North Port,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
North Port,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
North Port,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
North Port,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Ormond Beach,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Ormond Beach,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Ormond Beach,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ormond Beach,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Pinellas Park,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,66.67%,6.33,00:03:51,1,$15.98,33.33%,100.00%
Pinellas Park,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Pinellas Park,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,1,1,1,0.00%,17.00,00:11:33,1,$15.98,100.00%,300.00%
Pinellas Park,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Riverview,"Mar 1, 2018 - Mar 31, 2018",All Users,3,2,4,50.00%,6.00,00:05:56,0,$0.00,0.00%,50.00%
Riverview,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Riverview,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Riverview,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,1,3,66.67%,6.33,00:07:34,0,$0.00,0.00%,66.67%
Buford,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,4,75.00%,3.00,00:00:39,0,$0.00,0.00%,0.00%
Buford,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Buford,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Buford,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Carrollton,"Mar 1, 2018 - Mar 31, 2018",All Users,3,2,8,87.50%,1.62,00:00:13,0,$0.00,0.00%,0.00%
Carrollton,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,0,6,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Carrollton,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Carrollton,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,1,7,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Dacula,"Mar 1, 2018 - Mar 31, 2018",All Users,3,1,3,0.00%,3.00,00:00:25,0,$0.00,0.00%,0.00%
Dacula,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,0,1,0.00%,2.00,00:00:18,0,$0.00,0.00%,0.00%
Dacula,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Dacula,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,0,2,0.00%,2.50,00:00:13,0,$0.00,0.00%,0.00%
Decatur,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,33.33%,5.67,00:03:03,0,$0.00,0.00%,33.33%
Decatur,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Decatur,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Decatur,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,6.00,00:01:25,0,$0.00,0.00%,0.00%
Grovetown,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,4,0.00%,2.50,00:05:52,0,$0.00,0.00%,0.00%
Grovetown,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,1,2,0.00%,2.00,00:10:41,0,$0.00,0.00%,0.00%
Grovetown,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Grovetown,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,2,3,0.00%,2.33,00:07:44,0,$0.00,0.00%,0.00%
Jefferson,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Jefferson,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Jefferson,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Jefferson,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Kennesaw,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Kennesaw,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kennesaw,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kennesaw,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
LaGrange,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,33.33%,5.00,00:01:18,0,$0.00,0.00%,0.00%
LaGrange,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
LaGrange,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
LaGrange,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Norcross,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,33.33%,3.33,00:00:31,0,$0.00,0.00%,0.00%
Norcross,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Norcross,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Norcross,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Riverdale,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,0.00%,5.67,00:03:18,0,$0.00,0.00%,0.00%
Riverdale,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,1,1,0.00%,8.00,00:04:46,0,$0.00,0.00%,0.00%
Riverdale,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Riverdale,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,8.00,00:04:46,0,$0.00,0.00%,0.00%
Statesboro,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,0.00%,3.33,00:00:42,0,$0.00,0.00%,0.00%
Statesboro,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Statesboro,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Statesboro,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,4.00,00:01:03,0,$0.00,0.00%,0.00%
Ewa Beach,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,66.67%,1.67,00:00:29,0,$0.00,0.00%,0.00%
Ewa Beach,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Ewa Beach,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ewa Beach,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,2.00,00:00:43,0,$0.00,0.00%,0.00%
Kaneohe,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,66.67%,2.67,00:00:51,0,$0.00,0.00%,0.00%
Kaneohe,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Kaneohe,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kaneohe,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Bettendorf,"Mar 1, 2018 - Mar 31, 2018",All Users,3,2,3,66.67%,1.67,00:00:12,0,$0.00,0.00%,0.00%
Bettendorf,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Bettendorf,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Bettendorf,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,3,2,3,66.67%,1.67,00:00:12,0,$0.00,0.00%,0.00%
Carroll,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,66.67%,1.33,00:00:09,0,$0.00,0.00%,0.00%
Carroll,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Carroll,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Carroll,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:00:26,0,$0.00,0.00%,0.00%
Cedar Falls,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,0.00%,5.67,00:00:50,0,$0.00,0.00%,33.33%
Cedar Falls,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Cedar Falls,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Cedar Falls,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,3.00,00:00:41,0,$0.00,0.00%,0.00%
Davenport,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,66.67%,3.00,00:05:50,0,$0.00,0.00%,0.00%
Davenport,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Davenport,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Davenport,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Denison,"Mar 1, 2018 - Mar 31, 2018",All Users,3,2,4,75.00%,1.50,00:02:33,0,$0.00,0.00%,0.00%
Denison,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Denison,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Denison,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,1,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Marion,"Mar 1, 2018 - Mar 31, 2018",All Users,3,2,3,33.33%,5.00,00:02:21,1,$47.98,33.33%,133.33%
Marion,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,2,1,2,50.00%,6.00,00:03:10,1,$47.98,50.00%,200.00%
Marion,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,1,0,1,0.00%,11.00,00:06:19,1,$47.98,100.00%,400.00%
Marion,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,2.00,00:00:23,0,$0.00,0.00%,0.00%
North Liberty,"Mar 1, 2018 - Mar 31, 2018",All Users,3,2,6,0.00%,8.67,00:02:09,1,$21.94,16.67%,83.33%
North Liberty,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
North Liberty,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,1,1,2,0.00%,11.50,00:03:40,1,$21.94,50.00%,200.00%
North Liberty,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,1,0,2,0.00%,6.00,00:01:22,0,$0.00,0.00%,0.00%
Urbandale,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,33.33%,5.67,00:01:24,0,$0.00,0.00%,33.33%
Urbandale,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Urbandale,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Urbandale,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Meridian,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,33.33%,2.00,00:00:29,0,$0.00,0.00%,0.00%
Meridian,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Meridian,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Meridian,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,2,2,0.00%,2.50,00:00:43,0,$0.00,0.00%,0.00%
Twin Falls,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,33.33%,2.67,00:00:29,0,$0.00,0.00%,0.00%
Twin Falls,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Twin Falls,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Twin Falls,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Berwyn,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,66.67%,1.33,00:00:14,0,$0.00,0.00%,0.00%
Berwyn,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Berwyn,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Berwyn,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Carol Stream,"Mar 1, 2018 - Mar 31, 2018",All Users,3,2,3,33.33%,8.33,00:03:57,1,$149.00,33.33%,133.33%
Carol Stream,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Carol Stream,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,1,0,1,0.00%,12.00,00:08:36,1,$149.00,100.00%,300.00%
Carol Stream,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,12.00,00:03:14,0,$0.00,0.00%,100.00%
Cicero,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,33.33%,4.67,00:01:47,0,$0.00,0.00%,0.00%
Cicero,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Cicero,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Cicero,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Flossmoor,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,0.00%,4.33,00:05:25,0,$0.00,0.00%,0.00%
Flossmoor,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Flossmoor,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Flossmoor,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,2,2,0.00%,5.00,00:07:16,0,$0.00,0.00%,0.00%
Glenview,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,0.00%,8.00,00:09:08,0,$0.00,0.00%,66.67%
Glenview,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,2,2,2,0.00%,9.00,00:10:17,0,$0.00,0.00%,100.00%
Glenview,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Glenview,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,2,2,0.00%,9.00,00:10:17,0,$0.00,0.00%,100.00%
Granite City,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,0.00%,17.67,00:02:35,0,$0.00,0.00%,66.67%
Granite City,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,1,1,0.00%,46.00,00:05:07,0,$0.00,0.00%,200.00%
Granite City,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Granite City,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,3,3,3,0.00%,17.67,00:02:35,0,$0.00,0.00%,66.67%
Highland,"Mar 1, 2018 - Mar 31, 2018",All Users,3,1,4,75.00%,1.75,00:00:05,0,$0.00,0.00%,0.00%
Highland,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Highland,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Highland,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,1,3,66.67%,2.00,00:00:06,0,$0.00,0.00%,0.00%
Hoffman Estates,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,33.33%,3.33,00:00:47,0,$0.00,0.00%,0.00%
Hoffman Estates,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hoffman Estates,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hoffman Estates,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,3.00,00:00:20,0,$0.00,0.00%,0.00%
Oak Forest,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,33.33%,2.67,00:00:41,0,$0.00,0.00%,0.00%
Oak Forest,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,1,1,0.00%,5.00,00:00:10,0,$0.00,0.00%,0.00%
Oak Forest,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Oak Forest,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,1.50,00:00:57,0,$0.00,0.00%,0.00%
Park Ridge,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,33.33%,5.67,00:01:33,0,$0.00,0.00%,33.33%
Park Ridge,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Park Ridge,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Park Ridge,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,3.00,00:00:42,0,$0.00,0.00%,0.00%
Pekin,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,0.00%,5.00,00:00:48,0,$0.00,0.00%,0.00%
Pekin,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,2,2,2,0.00%,4.50,00:00:53,0,$0.00,0.00%,0.00%
Pekin,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Pekin,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,2,2,0.00%,4.00,00:00:28,0,$0.00,0.00%,0.00%
Woodstock,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,33.33%,3.67,00:00:45,0,$0.00,0.00%,0.00%
Woodstock,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Woodstock,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Woodstock,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,2.00,00:00:17,0,$0.00,0.00%,0.00%
Anderson,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,66.67%,1.33,00:00:02,0,$0.00,0.00%,0.00%
Anderson,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Anderson,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Anderson,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Auburn,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,66.67%,15.00,00:04:44,0,$0.00,0.00%,66.67%
Auburn,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Auburn,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Auburn,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Carmel,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,6,66.67%,3.17,00:00:29,0,$0.00,0.00%,16.67%
Carmel,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Carmel,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Carmel,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Gary,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,33.33%,3.33,00:01:03,0,$0.00,0.00%,0.00%
Gary,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,1,1,0.00%,3.00,00:01:07,0,$0.00,0.00%,0.00%
Gary,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Gary,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,3.00,00:01:07,0,$0.00,0.00%,0.00%
Greenfield,"Mar 1, 2018 - Mar 31, 2018",All Users,3,3,3,0.00%,7.00,00:03:29,0,$0.00,0.00%,66.67%
Greenfield,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Greenfield,"Mar 1, 2018 - Mar 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Greenfield,"Mar 1, 2018 - Mar 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Greenwood,"Mar 1, 2018 - Mar 31, 2018",All Users,3,2,3,33.33%,6.00,00:00:48,0,$0.00,0.00%,33.33%
Greenwood,"Mar 1, 2018 - Mar 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
