# ----------------------------------------
# 1 Master View
# Location
# 20171201-20171231
# ----------------------------------------

City,Date Range,Segment,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate,Goal Conversion Rate
Dacula,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,1,1,1,0.00%,3.00,00:00:25,0,$0.00,0.00%,0.00%
Dacula,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Dacula,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,6,6,11,54.55%,3.82,00:06:55,0,$0.00,0.00%,9.09%
Dallas,"Dec 1, 2017 - Dec 31, 2017",All Users,9,5,12,50.00%,4.42,00:01:29,1,$47.99,8.33%,33.33%
Dallas,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,3,2,4,75.00%,3.25,00:00:31,0,$0.00,0.00%,25.00%
Dallas,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,1,0,3,0.00%,8.00,00:04:09,1,$47.99,33.33%,100.00%
Dallas,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,5,3,6,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Fayetteville,"Dec 1, 2017 - Dec 31, 2017",All Users,9,8,10,70.00%,1.70,00:00:21,0,$0.00,0.00%,0.00%
Fayetteville,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,2,2,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Fayetteville,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fayetteville,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,6,5,7,85.71%,1.29,00:00:15,0,$0.00,0.00%,0.00%
Rome,"Dec 1, 2017 - Dec 31, 2017",All Users,9,7,10,60.00%,2.30,00:00:56,0,$0.00,0.00%,0.00%
Rome,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,3,3,3,66.67%,2.33,00:00:31,0,$0.00,0.00%,0.00%
Rome,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rome,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,7,5,8,62.50%,2.12,00:00:58,0,$0.00,0.00%,0.00%
Savannah,"Dec 1, 2017 - Dec 31, 2017",All Users,9,8,9,66.67%,1.44,00:00:16,0,$0.00,0.00%,0.00%
Savannah,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,3,3,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Savannah,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Savannah,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,8,7,8,62.50%,1.50,00:00:18,0,$0.00,0.00%,0.00%
Dubuque,"Dec 1, 2017 - Dec 31, 2017",All Users,9,9,9,11.11%,4.56,00:01:53,0,$0.00,0.00%,0.00%
Dubuque,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Dubuque,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Dubuque,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,5,5,5,20.00%,4.20,00:01:44,0,$0.00,0.00%,0.00%
Hinsdale,"Dec 1, 2017 - Dec 31, 2017",All Users,9,5,10,30.00%,5.20,00:01:34,1,$149.00,10.00%,30.00%
Hinsdale,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,2,1,2,50.00%,1.50,00:00:23,0,$0.00,0.00%,0.00%
Hinsdale,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,2,0,3,0.00%,11.33,00:03:44,1,$149.00,33.33%,100.00%
Hinsdale,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
La Grange,"Dec 1, 2017 - Dec 31, 2017",All Users,9,7,9,0.00%,8.67,00:04:49,1,$21.99,11.11%,55.56%
La Grange,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,1,0,1,0.00%,4.00,00:01:24,0,$0.00,0.00%,0.00%
La Grange,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,1,1,1,0.00%,20.00,00:11:35,1,$21.99,100.00%,400.00%
La Grange,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,2,1,2,0.00%,4.00,00:01:42,0,$0.00,0.00%,0.00%
Peoria,"Dec 1, 2017 - Dec 31, 2017",All Users,9,7,12,33.33%,4.25,00:03:45,2,"$1,200.00",16.67%,41.67%
Peoria,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,3,3,3,66.67%,1.33,00:00:18,0,$0.00,0.00%,0.00%
Peoria,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,1,0,4,0.00%,7.00,00:09:06,2,"$1,200.00",50.00%,125.00%
Peoria,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,6,6,6,50.00%,2.50,00:01:08,0,$0.00,0.00%,0.00%
Skokie,"Dec 1, 2017 - Dec 31, 2017",All Users,9,9,9,44.44%,3.00,00:00:42,0,$0.00,0.00%,11.11%
Skokie,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Skokie,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Skokie,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,4,4,4,75.00%,1.75,00:00:22,0,$0.00,0.00%,25.00%
Anderson,"Dec 1, 2017 - Dec 31, 2017",All Users,9,9,9,44.44%,5.56,00:01:44,1,$26.24,11.11%,44.44%
Anderson,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,2,2,2,50.00%,4.50,00:00:59,0,$0.00,0.00%,0.00%
Anderson,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,1,1,1,0.00%,31.00,00:12:03,1,$26.24,100.00%,400.00%
Anderson,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,7,7,7,57.14%,1.57,00:00:14,0,$0.00,0.00%,0.00%
Olathe,"Dec 1, 2017 - Dec 31, 2017",All Users,9,8,11,45.45%,3.73,00:02:52,0,$0.00,0.00%,18.18%
Olathe,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,1,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Olathe,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Olathe,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,4,4,6,66.67%,1.50,00:00:08,0,$0.00,0.00%,0.00%
Hopkinsville,"Dec 1, 2017 - Dec 31, 2017",All Users,9,8,9,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Hopkinsville,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,4,3,4,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Hopkinsville,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hopkinsville,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,6,5,6,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Bossier City,"Dec 1, 2017 - Dec 31, 2017",All Users,9,9,9,88.89%,1.22,00:00:34,0,$0.00,0.00%,0.00%
Bossier City,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,6,6,6,83.33%,1.33,00:00:52,0,$0.00,0.00%,0.00%
Bossier City,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Bossier City,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,7,7,7,85.71%,1.29,00:00:44,0,$0.00,0.00%,0.00%
Barnstable,"Dec 1, 2017 - Dec 31, 2017",All Users,9,8,10,60.00%,2.40,00:00:21,0,$0.00,0.00%,0.00%
Barnstable,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Barnstable,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Barnstable,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,3,2,4,50.00%,3.00,00:00:23,0,$0.00,0.00%,0.00%
Lawrence,"Dec 1, 2017 - Dec 31, 2017",All Users,9,6,12,66.67%,2.00,00:00:15,0,$0.00,0.00%,0.00%
Lawrence,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Lawrence,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lawrence,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,4,4,7,85.71%,1.14,00:00:01,0,$0.00,0.00%,0.00%
Watertown,"Dec 1, 2017 - Dec 31, 2017",All Users,9,5,11,45.45%,4.27,00:02:13,0,$0.00,0.00%,36.36%
Watertown,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,2,2,2,50.00%,2.00,00:00:32,0,$0.00,0.00%,0.00%
Watertown,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Watertown,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,2.00,00:00:32,0,$0.00,0.00%,0.00%
Worcester,"Dec 1, 2017 - Dec 31, 2017",All Users,9,9,11,63.64%,2.00,00:00:39,0,$0.00,0.00%,0.00%
Worcester,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,3,3,5,80.00%,1.20,00:00:24,0,$0.00,0.00%,0.00%
Worcester,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Worcester,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,5,5,7,85.71%,1.14,00:00:17,0,$0.00,0.00%,0.00%
West Bloomfield Township,"Dec 1, 2017 - Dec 31, 2017",All Users,9,7,19,36.84%,5.68,00:05:02,4,"$1,280.00",21.05%,73.68%
West Bloomfield Township,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
West Bloomfield Township,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,2,1,8,0.00%,9.88,00:11:00,4,"$1,280.00",50.00%,175.00%
West Bloomfield Township,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Chapel Hill,"Dec 1, 2017 - Dec 31, 2017",All Users,9,7,9,11.11%,4.22,00:01:51,0,$0.00,0.00%,33.33%
Chapel Hill,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,1,1,1,0.00%,4.00,00:00:27,0,$0.00,0.00%,100.00%
Chapel Hill,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Chapel Hill,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Garner,"Dec 1, 2017 - Dec 31, 2017",All Users,9,9,10,60.00%,2.20,00:00:26,0,$0.00,0.00%,0.00%
Garner,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,3,3,4,50.00%,3.50,00:00:52,0,$0.00,0.00%,0.00%
Garner,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Garner,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,8,8,8,62.50%,1.38,00:00:11,0,$0.00,0.00%,0.00%
Hickory,"Dec 1, 2017 - Dec 31, 2017",All Users,9,8,9,55.56%,8.44,00:07:39,1,$177.39,11.11%,66.67%
Hickory,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Hickory,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,1,0,1,0.00%,39.00,00:31:25,1,$177.39,100.00%,300.00%
Hickory,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,4,4,4,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Bloomfield,"Dec 1, 2017 - Dec 31, 2017",All Users,9,8,11,72.73%,2.27,00:00:35,0,$0.00,0.00%,27.27%
Bloomfield,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Bloomfield,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Bloomfield,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,3,2,5,80.00%,3.40,00:01:04,0,$0.00,0.00%,60.00%
East Brunswick,"Dec 1, 2017 - Dec 31, 2017",All Users,9,5,25,24.00%,10.36,00:06:02,1,$298.00,4.00%,80.00%
East Brunswick,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
East Brunswick,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,2,0,15,20.00%,12.67,00:06:16,1,$298.00,6.67%,106.67%
East Brunswick,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,4,3,6,16.67%,7.17,00:03:02,0,$0.00,0.00%,33.33%
Egg Harbor Township,"Dec 1, 2017 - Dec 31, 2017",All Users,9,9,12,41.67%,2.83,00:00:37,0,$0.00,0.00%,0.00%
Egg Harbor Township,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,2,2,2,50.00%,2.00,00:00:38,0,$0.00,0.00%,0.00%
Egg Harbor Township,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Egg Harbor Township,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,7,7,10,50.00%,2.10,00:00:28,0,$0.00,0.00%,0.00%
Summit,"Dec 1, 2017 - Dec 31, 2017",All Users,9,6,13,46.15%,7.23,00:02:41,3,$118.75,23.08%,92.31%
Summit,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Summit,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,3,0,7,14.29%,12.00,00:04:37,3,$118.75,42.86%,171.43%
Summit,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,3,3,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Las Cruces,"Dec 1, 2017 - Dec 31, 2017",All Users,9,9,16,31.25%,8.81,00:02:52,2,$189.10,12.50%,50.00%
Las Cruces,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,3,3,3,66.67%,15.33,00:02:20,0,$0.00,0.00%,33.33%
Las Cruces,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,1,1,7,0.00%,11.29,00:04:47,2,$189.10,28.57%,100.00%
Las Cruces,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,8,8,9,55.56%,6.89,00:01:23,0,$0.00,0.00%,11.11%
Broken Arrow,"Dec 1, 2017 - Dec 31, 2017",All Users,9,7,10,50.00%,3.80,00:03:10,1,$158.00,10.00%,60.00%
Broken Arrow,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Broken Arrow,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,1,0,1,0.00%,12.00,00:14:59,1,$158.00,100.00%,300.00%
Broken Arrow,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,3,3,4,50.00%,2.25,00:00:46,0,$0.00,0.00%,0.00%
Norman,"Dec 1, 2017 - Dec 31, 2017",All Users,9,7,9,44.44%,4.11,00:01:09,0,$0.00,0.00%,11.11%
Norman,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Norman,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Norman,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,5,3,5,60.00%,1.40,00:00:12,0,$0.00,0.00%,0.00%
Corvallis,"Dec 1, 2017 - Dec 31, 2017",All Users,9,8,11,27.27%,4.09,00:01:44,0,$0.00,0.00%,0.00%
Corvallis,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Corvallis,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Corvallis,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,3,2,4,25.00%,3.00,00:00:12,0,$0.00,0.00%,0.00%
Lake Oswego,"Dec 1, 2017 - Dec 31, 2017",All Users,9,7,13,38.46%,4.31,00:00:55,0,$0.00,0.00%,23.08%
Lake Oswego,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lake Oswego,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lake Oswego,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Greensburg,"Dec 1, 2017 - Dec 31, 2017",All Users,9,9,10,40.00%,3.40,00:01:16,0,$0.00,0.00%,0.00%
Greensburg,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,3,3,3,0.00%,5.00,00:01:24,0,$0.00,0.00%,0.00%
Greensburg,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Greensburg,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,3,3,3,66.67%,2.33,00:00:43,0,$0.00,0.00%,0.00%
Greer,"Dec 1, 2017 - Dec 31, 2017",All Users,9,7,11,45.45%,2.91,00:00:50,0,$0.00,0.00%,0.00%
Greer,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,2,1,2,50.00%,2.50,00:00:27,0,$0.00,0.00%,0.00%
Greer,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Greer,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,3,3,3,66.67%,2.67,00:01:01,0,$0.00,0.00%,0.00%
Cleveland,"Dec 1, 2017 - Dec 31, 2017",All Users,9,8,10,50.00%,7.60,00:07:21,0,$0.00,0.00%,30.00%
Cleveland,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,3,3,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Cleveland,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Cleveland,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Kingsport,"Dec 1, 2017 - Dec 31, 2017",All Users,9,9,9,66.67%,2.78,00:01:01,0,$0.00,0.00%,0.00%
Kingsport,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Kingsport,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kingsport,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,6,6,6,50.00%,3.67,00:01:32,0,$0.00,0.00%,0.00%
Amarillo,"Dec 1, 2017 - Dec 31, 2017",All Users,9,9,10,60.00%,2.00,00:00:44,0,$0.00,0.00%,0.00%
Amarillo,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,4,4,5,60.00%,2.00,00:00:51,0,$0.00,0.00%,0.00%
Amarillo,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Amarillo,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,6,6,7,42.86%,2.43,00:01:02,0,$0.00,0.00%,0.00%
Carrollton,"Dec 1, 2017 - Dec 31, 2017",All Users,9,8,12,41.67%,5.67,00:02:26,1,$21.99,8.33%,33.33%
Carrollton,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,2,1,2,50.00%,1.50,00:00:05,0,$0.00,0.00%,0.00%
Carrollton,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,1,1,1,0.00%,32.00,00:19:13,1,$21.99,100.00%,400.00%
Carrollton,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,4,4,7,57.14%,6.43,00:03:31,1,$21.99,14.29%,57.14%
League City,"Dec 1, 2017 - Dec 31, 2017",All Users,9,8,9,66.67%,2.33,00:02:29,0,$0.00,0.00%,11.11%
League City,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,5,4,5,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
League City,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
League City,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,7,6,7,85.71%,1.29,00:02:56,0,$0.00,0.00%,0.00%
Mesquite,"Dec 1, 2017 - Dec 31, 2017",All Users,9,9,11,63.64%,2.64,00:00:34,0,$0.00,0.00%,9.09%
Mesquite,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,3,3,5,80.00%,1.40,00:00:10,0,$0.00,0.00%,0.00%
Mesquite,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Mesquite,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,7,7,9,66.67%,2.67,00:00:37,0,$0.00,0.00%,11.11%
Tyler,"Dec 1, 2017 - Dec 31, 2017",All Users,9,9,11,54.55%,2.73,00:00:38,0,$0.00,0.00%,9.09%
Tyler,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,2,2,3,66.67%,1.67,00:00:09,0,$0.00,0.00%,0.00%
Tyler,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Tyler,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,3,3,3,66.67%,2.00,00:00:32,0,$0.00,0.00%,0.00%
Lehi,"Dec 1, 2017 - Dec 31, 2017",All Users,9,8,11,63.64%,3.64,00:00:57,0,$0.00,0.00%,9.09%
Lehi,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Lehi,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lehi,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Roanoke,"Dec 1, 2017 - Dec 31, 2017",All Users,9,6,13,69.23%,2.69,00:02:30,0,$0.00,0.00%,0.00%
Roanoke,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,5,3,5,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Roanoke,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,2,1,2,50.00%,4.00,00:00:57,0,$0.00,0.00%,0.00%
Roanoke,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,5,3,9,66.67%,2.78,00:03:25,0,$0.00,0.00%,0.00%
La Crosse,"Dec 1, 2017 - Dec 31, 2017",All Users,9,8,10,50.00%,5.80,00:03:08,0,$0.00,0.00%,10.00%
La Crosse,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
La Crosse,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
La Crosse,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,8,7,8,62.50%,5.25,00:02:37,0,$0.00,0.00%,12.50%
Morgantown,"Dec 1, 2017 - Dec 31, 2017",All Users,9,8,10,50.00%,2.80,00:00:28,0,$0.00,0.00%,0.00%
Morgantown,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Morgantown,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Morgantown,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,3,3,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Jackson,"Dec 1, 2017 - Dec 31, 2017",All Users,9,9,10,60.00%,1.90,00:00:24,0,$0.00,0.00%,0.00%
Jackson,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,4,4,4,50.00%,1.75,00:00:06,0,$0.00,0.00%,0.00%
Jackson,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Jackson,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,4,4,5,60.00%,1.80,00:00:08,0,$0.00,0.00%,0.00%
Creve Coeur,"Dec 1, 2017 - Dec 31, 2017",All Users,9,8,10,30.00%,4.50,00:04:11,0,$0.00,0.00%,10.00%
Creve Coeur,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Creve Coeur,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Creve Coeur,"Dec 1, 2017 - Dec 31, 2017",Mobile and Tablet Traffic,3,3,3,33.33%,4.33,00:09:10,0,$0.00,0.00%,0.00%
Davie,"Dec 1, 2017 - Dec 31, 2017",All Users,9,9,10,50.00%,7.80,00:03:13,1,$17.46,10.00%,50.00%
Davie,"Dec 1, 2017 - Dec 31, 2017",Direct Traffic,1,1,2,50.00%,10.50,00:03:43,0,$0.00,0.00%,100.00%
Davie,"Dec 1, 2017 - Dec 31, 2017",Made a Purchase,1,1,1,0.00%,45.00,00:21:09,1,$17.46,100.00%,300.00%
