# ----------------------------------------
# 1 Master View
# Location
# 20170801-20170831
# ----------------------------------------

City,Date Range,Segment,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate,Goal Conversion Rate
Lawrence,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,1,1,2,50.00%,13.00,00:25:40,1,$9.98,50.00%,200.00%
Lawrence,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,0.00%,5.00,00:00:56,0,$0.00,0.00%,0.00%
Elizabethtown,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,50.00%,2.50,00:04:53,0,$0.00,0.00%,0.00%
Elizabethtown,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Elizabethtown,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Elizabethtown,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
London,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,5,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
London,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
London,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
London,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,4,4,5,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Mount Washington,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,5,20.00%,9.80,00:05:24,1,$119.00,20.00%,60.00%
Mount Washington,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,0.00%,2.00,00:01:26,0,$0.00,0.00%,0.00%
Mount Washington,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,1,1,1,0.00%,35.00,00:17:28,1,$119.00,100.00%,300.00%
Mount Washington,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,3,0.00%,4.33,00:03:11,0,$0.00,0.00%,0.00%
Prestonsburg,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,75.00%,2.00,00:00:31,0,$0.00,0.00%,0.00%
Prestonsburg,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Prestonsburg,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Prestonsburg,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,4,4,4,75.00%,2.00,00:00:31,0,$0.00,0.00%,0.00%
Breaux Bridge,"Aug 1, 2017 - Aug 31, 2017",All Users,4,3,4,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Breaux Bridge,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Breaux Bridge,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Breaux Bridge,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,3,2,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Gonzales,"Aug 1, 2017 - Aug 31, 2017",All Users,4,3,6,50.00%,2.33,00:00:59,0,$0.00,0.00%,0.00%
Gonzales,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Gonzales,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Gonzales,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,3,2,5,60.00%,2.20,00:00:53,0,$0.00,0.00%,0.00%
Kenner,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,50.00%,2.50,00:00:23,0,$0.00,0.00%,0.00%
Kenner,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kenner,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,1,1,1,0.00%,2.00,00:00:02,0,$0.00,0.00%,0.00%
Kenner,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Amherst,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,5,60.00%,2.00,00:00:45,0,$0.00,0.00%,0.00%
Amherst,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,0.00%,2.00,00:00:31,0,$0.00,0.00%,0.00%
Amherst,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Amherst,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,3,3,4,75.00%,2.00,00:00:49,0,$0.00,0.00%,0.00%
Billerica,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,50.00%,3.00,00:01:42,0,$0.00,0.00%,0.00%
Billerica,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Billerica,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Billerica,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,3,3,3,66.67%,1.67,00:00:09,0,$0.00,0.00%,0.00%
Concord,"Aug 1, 2017 - Aug 31, 2017",All Users,4,3,4,0.00%,4.25,00:01:08,0,$0.00,0.00%,0.00%
Concord,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Concord,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Concord,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Falmouth,"Aug 1, 2017 - Aug 31, 2017",All Users,4,3,5,60.00%,1.60,00:00:17,0,$0.00,0.00%,0.00%
Falmouth,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Falmouth,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,1,0,1,0.00%,2.00,00:00:54,0,$0.00,0.00%,0.00%
Falmouth,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,3,66.67%,1.67,00:00:11,0,$0.00,0.00%,0.00%
Lowell,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Lowell,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lowell,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lowell,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Milton,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,5,40.00%,2.40,00:00:23,0,$0.00,0.00%,0.00%
Milton,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Milton,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Milton,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,2,50.00%,3.00,00:00:21,0,$0.00,0.00%,0.00%
Natick,"Aug 1, 2017 - Aug 31, 2017",All Users,4,2,6,33.33%,10.33,00:02:48,1,$34.99,16.67%,83.33%
Natick,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Natick,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,1,0,2,0.00%,11.00,00:01:38,1,$34.99,50.00%,150.00%
Natick,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Revere,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,75.00%,1.50,00:00:04,0,$0.00,0.00%,0.00%
Revere,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Revere,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Revere,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Watertown,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,0.00%,2.50,00:00:25,0,$0.00,0.00%,0.00%
Watertown,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Watertown,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Watertown,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Annapolis,"Aug 1, 2017 - Aug 31, 2017",All Users,4,3,4,75.00%,5.25,00:04:14,0,$0.00,0.00%,75.00%
Annapolis,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,0,1,0.00%,18.00,00:16:56,0,$0.00,0.00%,300.00%
Annapolis,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Annapolis,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Bowie,"Aug 1, 2017 - Aug 31, 2017",All Users,4,3,4,25.00%,4.25,00:02:27,0,$0.00,0.00%,0.00%
Bowie,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Bowie,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Bowie,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Catonsville,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Catonsville,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Catonsville,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Catonsville,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Dundalk,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,5,60.00%,2.20,00:00:59,0,$0.00,0.00%,0.00%
Dundalk,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Dundalk,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Dundalk,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,4,4,5,60.00%,2.20,00:00:59,0,$0.00,0.00%,0.00%
Easton,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,75.00%,1.50,00:00:04,0,$0.00,0.00%,0.00%
Easton,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Easton,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Easton,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Greenbelt,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,6,33.33%,3.83,00:00:56,0,$0.00,0.00%,16.67%
Greenbelt,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Greenbelt,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Greenbelt,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Hyattsville,"Aug 1, 2017 - Aug 31, 2017",All Users,4,2,11,36.36%,8.73,00:07:49,2,"$1,190.18",18.18%,54.55%
Hyattsville,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hyattsville,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,1,0,8,25.00%,10.75,00:10:08,2,"$1,190.18",25.00%,75.00%
Hyattsville,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Odenton,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,25.00%,2.50,00:00:33,0,$0.00,0.00%,0.00%
Odenton,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,2,2,2,50.00%,2.50,00:00:32,0,$0.00,0.00%,0.00%
Odenton,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Odenton,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,0.00%,3.50,00:00:44,0,$0.00,0.00%,0.00%
Suitland-Silver Hill,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,50.00%,2.25,00:00:19,0,$0.00,0.00%,0.00%
Suitland-Silver Hill,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,0.00%,4.00,00:00:44,0,$0.00,0.00%,0.00%
Suitland-Silver Hill,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Suitland-Silver Hill,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Waldorf,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,25.00%,3.75,00:00:39,0,$0.00,0.00%,0.00%
Waldorf,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,2,2,2,50.00%,4.00,00:00:36,0,$0.00,0.00%,0.00%
Waldorf,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Waldorf,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,0.00%,6.00,00:01:08,0,$0.00,0.00%,0.00%
Westbrook,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,5,40.00%,2.00,00:00:23,0,$0.00,0.00%,0.00%
Westbrook,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Westbrook,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Westbrook,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,3,33.33%,1.67,00:00:28,0,$0.00,0.00%,0.00%
Charter Township of Clinton,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,25.00%,7.50,00:08:08,0,$0.00,0.00%,50.00%
Charter Township of Clinton,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Charter Township of Clinton,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Charter Township of Clinton,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,7.50,00:02:50,0,$0.00,0.00%,50.00%
Flint,"Aug 1, 2017 - Aug 31, 2017",All Users,4,3,4,25.00%,5.25,00:09:27,0,$0.00,0.00%,25.00%
Flint,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Flint,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Flint,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,7.00,00:18:17,0,$0.00,0.00%,50.00%
Howell,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,5,20.00%,6.80,00:04:42,0,$0.00,0.00%,20.00%
Howell,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,0.00%,6.00,00:02:06,0,$0.00,0.00%,0.00%
Howell,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Howell,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,3,3,4,0.00%,8.25,00:05:53,0,$0.00,0.00%,25.00%
Novi,"Aug 1, 2017 - Aug 31, 2017",All Users,4,2,8,12.50%,6.25,00:02:49,1,$79.00,12.50%,37.50%
Novi,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Novi,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,1,0,5,20.00%,6.40,00:03:01,1,$79.00,20.00%,60.00%
Novi,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Taylor,"Aug 1, 2017 - Aug 31, 2017",All Users,4,3,4,25.00%,2.00,00:00:32,0,$0.00,0.00%,0.00%
Taylor,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Taylor,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Taylor,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,1,2,50.00%,1.50,00:00:10,0,$0.00,0.00%,0.00%
Temperance,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,75.00%,1.25,00:00:04,0,$0.00,0.00%,0.00%
Temperance,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,0.00%,2.00,00:00:15,0,$0.00,0.00%,0.00%
Temperance,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Temperance,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
West Bloomfield Township,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,25.00%,2.50,00:00:32,0,$0.00,0.00%,0.00%
West Bloomfield Township,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,0.00%,4.00,00:00:13,0,$0.00,0.00%,0.00%
West Bloomfield Township,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
West Bloomfield Township,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,2.50,00:00:07,0,$0.00,0.00%,0.00%
Burnsville,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,50.00%,3.00,00:00:30,0,$0.00,0.00%,0.00%
Burnsville,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Burnsville,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Burnsville,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,3,3,3,33.33%,3.67,00:00:40,0,$0.00,0.00%,0.00%
Chanhassen,"Aug 1, 2017 - Aug 31, 2017",All Users,4,3,4,25.00%,4.75,00:01:00,0,$0.00,0.00%,0.00%
Chanhassen,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,2,1,2,0.00%,6.50,00:01:21,0,$0.00,0.00%,0.00%
Chanhassen,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Chanhassen,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Duluth,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,5,40.00%,4.20,00:02:50,0,$0.00,0.00%,20.00%
Duluth,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,2,0.00%,7.50,00:05:45,0,$0.00,0.00%,50.00%
Duluth,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Duluth,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,3,3,3,66.67%,2.00,00:00:54,0,$0.00,0.00%,0.00%
Jordan,"Aug 1, 2017 - Aug 31, 2017",All Users,4,2,8,37.50%,7.62,00:03:11,1,$39.19,12.50%,62.50%
Jordan,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,0,3,33.33%,2.33,00:00:16,0,$0.00,0.00%,0.00%
Jordan,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,1,0,2,50.00%,10.50,00:03:58,1,$39.19,50.00%,150.00%
Jordan,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,1,5,40.00%,4.40,00:00:34,0,$0.00,0.00%,20.00%
Ballwin,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,6,33.33%,7.67,00:07:13,1,$93.48,16.67%,83.33%
Ballwin,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ballwin,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,1,1,3,33.33%,12.00,00:10:58,1,$93.48,33.33%,166.67%
Ballwin,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:00:20,0,$0.00,0.00%,0.00%
Branson,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,75.00%,1.75,00:00:15,0,$0.00,0.00%,0.00%
Branson,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Branson,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Branson,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Florissant,"Aug 1, 2017 - Aug 31, 2017",All Users,4,3,6,66.67%,2.67,00:02:41,0,$0.00,0.00%,0.00%
Florissant,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Florissant,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Florissant,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,4,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Jefferson City,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,25.00%,2.25,00:01:43,0,$0.00,0.00%,0.00%
Jefferson City,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,0.00%,3.00,00:00:54,0,$0.00,0.00%,0.00%
Jefferson City,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Jefferson City,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,3.00,00:00:54,0,$0.00,0.00%,0.00%
Joplin,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,5,40.00%,2.40,00:01:47,0,$0.00,0.00%,0.00%
Joplin,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,0.00%,2.00,00:00:35,0,$0.00,0.00%,0.00%
Joplin,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Joplin,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,2.50,00:03:34,0,$0.00,0.00%,0.00%
Maryland Heights,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,50.00%,2.75,00:00:34,0,$0.00,0.00%,0.00%
Maryland Heights,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,2,2,2,50.00%,3.00,00:00:34,0,$0.00,0.00%,0.00%
Maryland Heights,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Maryland Heights,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Hickory,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,25.00%,11.00,00:09:45,1,$25.00,25.00%,75.00%
Hickory,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Hickory,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,1,1,1,0.00%,38.00,00:38:06,1,$25.00,100.00%,300.00%
Hickory,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:00:11,0,$0.00,0.00%,0.00%
Mooresville,"Aug 1, 2017 - Aug 31, 2017",All Users,4,4,4,25.00%,3.25,00:00:50,0,$0.00,0.00%,0.00%
Mooresville,"Aug 1, 2017 - Aug 31, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Mooresville,"Aug 1, 2017 - Aug 31, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Mooresville,"Aug 1, 2017 - Aug 31, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
