# ----------------------------------------
# 1 Master View
# Location
# 20170901-20170930
# ----------------------------------------

City,Date Range,Segment,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate,Goal Conversion Rate
Waterbury,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Waterbury,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Willington,"Sep 1, 2017 - Sep 30, 2017",All Users,2,1,4,25.00%,8.50,00:06:56,1,$43.99,25.00%,100.00%
Willington,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,1,1,1,0.00%,2.00,00:03:57,0,$0.00,0.00%,0.00%
Willington,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,1,0,3,33.33%,10.67,00:07:55,1,$43.99,33.33%,133.33%
Willington,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:03:57,0,$0.00,0.00%,0.00%
Windsor,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Windsor,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Windsor,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Windsor,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Claymont,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Claymont,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Claymont,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Claymont,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Milton,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Milton,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Milton,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Milton,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Seaford,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Seaford,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Seaford,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Seaford,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Alachua,"Sep 1, 2017 - Sep 30, 2017",All Users,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Alachua,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Alachua,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Alachua,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Auburndale,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Auburndale,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Auburndale,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Auburndale,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Cocoa Beach,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Cocoa Beach,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Cocoa Beach,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Cocoa Beach,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Crawfordville,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,50.00%,3.00,00:00:25,0,$0.00,0.00%,0.00%
Crawfordville,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Crawfordville,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Crawfordville,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,3.00,00:00:25,0,$0.00,0.00%,0.00%
Daytona Beach,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Daytona Beach,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Daytona Beach,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Daytona Beach,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Delray Beach,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,50.00%,1.50,00:00:03,0,$0.00,0.00%,0.00%
Delray Beach,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Delray Beach,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Delray Beach,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Destin,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,50.00%,1.50,00:11:17,0,$0.00,0.00%,0.00%
Destin,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Destin,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Destin,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:22:34,0,$0.00,0.00%,0.00%
Ellenton,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Ellenton,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ellenton,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ellenton,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Estero,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Estero,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Estero,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Estero,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Eustis,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,3,66.67%,1.33,00:02:37,0,$0.00,0.00%,0.00%
Eustis,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Eustis,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Eustis,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:07:51,0,$0.00,0.00%,0.00%
Fort Walton Beach,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Fort Walton Beach,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fort Walton Beach,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fort Walton Beach,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Groveland,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,50.00%,3.50,00:00:58,0,$0.00,0.00%,0.00%
Groveland,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Groveland,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Groveland,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Lake City,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Lake City,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Lake City,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lake City,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Lake Wales,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Lake Wales,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lake Wales,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lake Wales,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Live Oak,"Sep 1, 2017 - Sep 30, 2017",All Users,2,1,2,50.00%,4.00,00:01:12,0,$0.00,0.00%,0.00%
Live Oak,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Live Oak,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Live Oak,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,1,2,50.00%,4.00,00:01:12,0,$0.00,0.00%,0.00%
Naples,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Naples,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Naples,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Naples,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Ocoee,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,4,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Ocoee,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ocoee,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ocoee,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Orange City,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Orange City,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Orange City,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Orange City,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Palatka,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,50.00%,6.00,00:01:27,0,$0.00,0.00%,50.00%
Palatka,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Palatka,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Palatka,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Pensacola,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,5,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Pensacola,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Pensacola,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Pensacola,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,5,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Rockledge,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,50.00%,5.00,00:01:13,0,$0.00,0.00%,50.00%
Rockledge,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rockledge,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rockledge,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Valrico,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,50.00%,1.50,00:02:04,0,$0.00,0.00%,0.00%
Valrico,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Valrico,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Valrico,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,1.50,00:02:04,0,$0.00,0.00%,0.00%
Winter Garden,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Winter Garden,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Winter Garden,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Winter Garden,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Yulee,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,50.00%,3.00,00:00:36,0,$0.00,0.00%,0.00%
Yulee,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,1,1,1,0.00%,5.00,00:01:12,0,$0.00,0.00%,0.00%
Yulee,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Yulee,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Ball Ground,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Ball Ground,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ball Ground,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ball Ground,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Clarkston,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,6,66.67%,1.50,00:00:13,0,$0.00,0.00%,0.00%
Clarkston,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Clarkston,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Clarkston,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Conyers,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,0.00%,4.50,00:05:35,0,$0.00,0.00%,0.00%
Conyers,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,1,1,1,0.00%,4.00,00:10:34,0,$0.00,0.00%,0.00%
Conyers,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Conyers,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,2,0.00%,4.50,00:05:35,0,$0.00,0.00%,0.00%
Cordele,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,50.00%,1.50,00:00:26,0,$0.00,0.00%,0.00%
Cordele,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,1,1,1,0.00%,2.00,00:00:51,0,$0.00,0.00%,0.00%
Cordele,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Cordele,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Dacula,"Sep 1, 2017 - Sep 30, 2017",All Users,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Dacula,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Dacula,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Dacula,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Ellijay,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Ellijay,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ellijay,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Ellijay,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Fort Oglethorpe,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,50.00%,1.50,00:00:11,0,$0.00,0.00%,0.00%
Fort Oglethorpe,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fort Oglethorpe,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Fort Oglethorpe,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,1.50,00:00:11,0,$0.00,0.00%,0.00%
Grovetown,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,50.00%,2.50,00:00:07,0,$0.00,0.00%,0.00%
Grovetown,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Grovetown,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Grovetown,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,2.50,00:00:07,0,$0.00,0.00%,0.00%
Hartwell,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,50.00%,1.50,00:00:08,0,$0.00,0.00%,0.00%
Hartwell,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hartwell,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hartwell,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,1.50,00:00:08,0,$0.00,0.00%,0.00%
Jasper,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,50.00%,1.50,00:00:07,0,$0.00,0.00%,0.00%
Jasper,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,1,1,1,0.00%,2.00,00:00:14,0,$0.00,0.00%,0.00%
Jasper,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Jasper,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,2,50.00%,1.50,00:00:07,0,$0.00,0.00%,0.00%
Kingsland,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Kingsland,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kingsland,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kingsland,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Milledgeville,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Milledgeville,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Milledgeville,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Milledgeville,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Newnan,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,10,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Newnan,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Newnan,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Newnan,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,2,2,10,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Peachtree City,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,50.00%,3.00,00:01:24,0,$0.00,0.00%,0.00%
Peachtree City,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Peachtree City,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Peachtree City,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Pooler,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,50.00%,2.00,00:00:32,0,$0.00,0.00%,0.00%
Pooler,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Pooler,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Pooler,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Powder Springs,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,4,50.00%,7.75,00:02:49,0,$0.00,0.00%,50.00%
Powder Springs,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Powder Springs,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Powder Springs,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,1,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Statesboro,"Sep 1, 2017 - Sep 30, 2017",All Users,2,2,2,0.00%,1.00,00:00:51,0,$0.00,0.00%,0.00%
Statesboro,"Sep 1, 2017 - Sep 30, 2017",Direct Traffic,2,2,2,0.00%,1.00,00:00:51,0,$0.00,0.00%,0.00%
Statesboro,"Sep 1, 2017 - Sep 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Statesboro,"Sep 1, 2017 - Sep 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
