# ----------------------------------------
# 1 Master View
# Location
# 20171101-20171130
# ----------------------------------------

City,Date Range,Segment,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate,Goal Conversion Rate
Lincolnton,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lincolnton,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,2,0,2,0.00%,8.50,00:06:16,0,$0.00,0.00%,50.00%
Louisburg,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,50.00%,1.50,00:00:35,0,$0.00,0.00%,0.00%
Louisburg,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Louisburg,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Louisburg,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Mebane,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,0.00%,4.00,00:00:49,0,$0.00,0.00%,0.00%
Mebane,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Mebane,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Mebane,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,2,2,2,0.00%,4.00,00:00:49,0,$0.00,0.00%,0.00%
Morehead City,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,50.00%,2.50,00:01:38,0,$0.00,0.00%,0.00%
Morehead City,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Morehead City,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Morehead City,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,4.00,00:03:15,0,$0.00,0.00%,0.00%
Mount Holly,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Mount Holly,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Mount Holly,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Mount Holly,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
New Bern,"Nov 1, 2017 - Nov 30, 2017",All Users,2,1,2,50.00%,2.50,00:01:07,0,$0.00,0.00%,0.00%
New Bern,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
New Bern,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,1,0,1,0.00%,4.00,00:02:14,0,$0.00,0.00%,0.00%
New Bern,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Smithfield,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,0.00%,2.50,00:01:15,0,$0.00,0.00%,0.00%
Smithfield,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Smithfield,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Smithfield,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,2,2,2,0.00%,2.50,00:01:15,0,$0.00,0.00%,0.00%
Sneads Ferry,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Sneads Ferry,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Sneads Ferry,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Sneads Ferry,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Walnut Cove,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,0.00%,5.50,00:00:45,0,$0.00,0.00%,0.00%
Walnut Cove,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Walnut Cove,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Walnut Cove,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,5.00,00:00:16,0,$0.00,0.00%,0.00%
Weaverville,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,50.00%,3.00,00:00:27,0,$0.00,0.00%,0.00%
Weaverville,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Weaverville,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Weaverville,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
West Jefferson,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,0.00%,7.00,00:01:00,0,$0.00,0.00%,0.00%
West Jefferson,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
West Jefferson,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
West Jefferson,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,2,2,2,0.00%,7.00,00:01:00,0,$0.00,0.00%,0.00%
Youngsville,"Nov 1, 2017 - Nov 30, 2017",All Users,2,1,2,0.00%,4.00,00:19:42,0,$0.00,0.00%,0.00%
Youngsville,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,0,1,0.00%,2.00,00:00:00,0,$0.00,0.00%,0.00%
Youngsville,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Youngsville,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Jamestown,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,0.00%,3.50,00:00:49,0,$0.00,0.00%,0.00%
Jamestown,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Jamestown,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Jamestown,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Alliance,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,50.00%,2.00,00:00:22,0,$0.00,0.00%,0.00%
Alliance,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Alliance,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Alliance,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Blair,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Blair,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Blair,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Blair,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Hastings,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,4,25.00%,1.75,00:00:27,0,$0.00,0.00%,0.00%
Hastings,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,1,2,0.00%,1.50,00:00:44,0,$0.00,0.00%,0.00%
Hastings,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hastings,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,2,50.00%,2.00,00:00:11,0,$0.00,0.00%,0.00%
Kearney,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Kearney,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kearney,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kearney,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lebanon,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,0.00%,2.50,00:00:20,0,$0.00,0.00%,0.00%
Lebanon,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lebanon,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lebanon,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:00:07,0,$0.00,0.00%,0.00%
Portsmouth,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Portsmouth,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Portsmouth,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Portsmouth,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Salem,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,50.00%,2.00,00:00:32,0,$0.00,0.00%,0.00%
Salem,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Salem,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Salem,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Atlantic City,"Nov 1, 2017 - Nov 30, 2017",All Users,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Atlantic City,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Atlantic City,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Atlantic City,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Belleville,"Nov 1, 2017 - Nov 30, 2017",All Users,2,1,2,0.00%,12.00,00:04:22,0,$0.00,0.00%,50.00%
Belleville,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Belleville,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Belleville,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,0,1,0.00%,4.00,00:01:44,0,$0.00,0.00%,0.00%
Boonton,"Nov 1, 2017 - Nov 30, 2017",All Users,2,1,2,0.00%,3.50,00:08:14,0,$0.00,0.00%,0.00%
Boonton,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Boonton,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Boonton,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,3.00,00:15:55,0,$0.00,0.00%,0.00%
Caldwell,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,3,33.33%,8.67,00:03:34,0,$0.00,0.00%,33.33%
Caldwell,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Caldwell,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Caldwell,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,23.00,00:10:27,0,$0.00,0.00%,100.00%
Camden,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,3,0.00%,5.33,00:01:27,0,$0.00,0.00%,0.00%
Camden,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Camden,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Camden,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Closter,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Closter,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Closter,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Closter,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Denville,"Nov 1, 2017 - Nov 30, 2017",All Users,2,1,3,33.33%,2.67,00:00:39,0,$0.00,0.00%,0.00%
Denville,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Denville,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Denville,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Dover,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,50.00%,1.50,00:00:09,0,$0.00,0.00%,0.00%
Dover,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Dover,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Dover,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:00:18,0,$0.00,0.00%,0.00%
East Hanover,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,50.00%,5.50,00:08:05,0,$0.00,0.00%,0.00%
East Hanover,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
East Hanover,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
East Hanover,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
East Rutherford,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,0.00%,9.50,00:03:35,0,$0.00,0.00%,50.00%
East Rutherford,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,1,1,0.00%,15.00,00:03:29,0,$0.00,0.00%,100.00%
East Rutherford,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
East Rutherford,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Eatontown,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,3,33.33%,19.67,00:06:16,1,$44.97,33.33%,166.67%
Eatontown,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Eatontown,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,1,1,1,0.00%,46.00,00:14:28,1,$44.97,100.00%,400.00%
Eatontown,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,2,50.00%,6.50,00:02:10,0,$0.00,0.00%,50.00%
Franklin Lakes,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,3,33.33%,1.67,00:00:43,0,$0.00,0.00%,0.00%
Franklin Lakes,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Franklin Lakes,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Franklin Lakes,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hackettstown,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Hackettstown,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hackettstown,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hackettstown,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Harrison,"Nov 1, 2017 - Nov 30, 2017",All Users,2,1,2,50.00%,2.00,00:00:05,0,$0.00,0.00%,0.00%
Harrison,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Harrison,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Harrison,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hazlet,"Nov 1, 2017 - Nov 30, 2017",All Users,2,1,2,50.00%,10.50,00:19:13,0,$0.00,0.00%,100.00%
Hazlet,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hazlet,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hazlet,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hillsdale,"Nov 1, 2017 - Nov 30, 2017",All Users,2,1,2,0.00%,24.00,00:11:06,1,$261.25,50.00%,250.00%
Hillsdale,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,1,1,0.00%,2.00,00:00:08,0,$0.00,0.00%,0.00%
Hillsdale,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,1,0,1,0.00%,46.00,00:22:04,1,$261.25,100.00%,500.00%
Hillsdale,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kenilworth,"Nov 1, 2017 - Nov 30, 2017",All Users,2,1,3,0.00%,14.67,00:04:52,0,$0.00,0.00%,33.33%
Kenilworth,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,0,1,0.00%,5.00,00:01:03,0,$0.00,0.00%,0.00%
Kenilworth,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Kenilworth,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,0,1,0.00%,5.00,00:01:03,0,$0.00,0.00%,0.00%
Little Falls,"Nov 1, 2017 - Nov 30, 2017",All Users,2,1,2,50.00%,2.50,00:01:51,0,$0.00,0.00%,0.00%
Little Falls,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Little Falls,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Little Falls,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Lumberton,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,0.00%,2.00,00:00:19,0,$0.00,0.00%,0.00%
Lumberton,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lumberton,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Lumberton,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,2.00,00:00:17,0,$0.00,0.00%,0.00%
Marlboro Township,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,50.00%,3.00,00:00:20,0,$0.00,0.00%,0.00%
Marlboro Township,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,1,1,1,0.00%,5.00,00:00:39,0,$0.00,0.00%,0.00%
Marlboro Township,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Marlboro Township,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,5.00,00:00:39,0,$0.00,0.00%,0.00%
Matawan,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,2,0.00%,25.00,00:09:05,0,$0.00,0.00%,150.00%
Matawan,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Matawan,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Matawan,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,0.00%,30.00,00:09:31,0,$0.00,0.00%,100.00%
Medford,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,3,33.33%,3.67,00:00:48,0,$0.00,0.00%,0.00%
Medford,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Medford,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Medford,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Metuchen,"Nov 1, 2017 - Nov 30, 2017",All Users,2,1,2,50.00%,2.00,00:00:20,0,$0.00,0.00%,0.00%
Metuchen,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Metuchen,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Metuchen,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Morristown,"Nov 1, 2017 - Nov 30, 2017",All Users,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Morristown,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Morristown,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Morristown,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
New Providence,"Nov 1, 2017 - Nov 30, 2017",All Users,2,2,3,33.33%,2.33,00:00:24,0,$0.00,0.00%,0.00%
New Providence,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
New Providence,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
New Providence,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Newton,"Nov 1, 2017 - Nov 30, 2017",All Users,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Newton,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Newton,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Newton,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Nutley,"Nov 1, 2017 - Nov 30, 2017",All Users,2,1,4,75.00%,1.50,00:00:04,0,$0.00,0.00%,0.00%
Nutley,"Nov 1, 2017 - Nov 30, 2017",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Nutley,"Nov 1, 2017 - Nov 30, 2017",Made a Purchase,1,0,3,66.67%,1.67,00:00:05,0,$0.00,0.00%,0.00%
Nutley,"Nov 1, 2017 - Nov 30, 2017",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
