# ----------------------------------------
# 1 Master View
# Location
# 20180101-20180131
# ----------------------------------------

City,Date Range,Segment,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate,Goal Conversion Rate
Carmel,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Carmel,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,1.50,00:00:06,0,$0.00,0.00%,0.00%
Marlborough,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,7,14.29%,5.43,00:02:48,0,$0.00,0.00%,14.29%
Marlborough,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Marlborough,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Marlborough,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,2,2,50.00%,3.50,00:00:32,0,$0.00,0.00%,0.00%
Watertown,"Jan 1, 2018 - Jan 31, 2018",All Users,7,5,7,71.43%,2.14,00:00:15,0,$0.00,0.00%,0.00%
Watertown,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Watertown,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Watertown,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Owings Mills,"Jan 1, 2018 - Jan 31, 2018",All Users,7,6,10,60.00%,4.00,00:01:22,0,$0.00,0.00%,10.00%
Owings Mills,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,2,1,5,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Owings Mills,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Owings Mills,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,4,3,7,71.43%,2.29,00:00:52,0,$0.00,0.00%,0.00%
Canton,"Jan 1, 2018 - Jan 31, 2018",All Users,7,5,7,28.57%,4.14,00:02:38,1,$149.00,14.29%,28.57%
Canton,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Canton,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,1,0,1,0.00%,10.00,00:14:46,1,$149.00,100.00%,200.00%
Canton,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Charter Township of Clinton,"Jan 1, 2018 - Jan 31, 2018",All Users,7,6,7,42.86%,5.14,00:01:26,0,$0.00,0.00%,28.57%
Charter Township of Clinton,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Charter Township of Clinton,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Charter Township of Clinton,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,3,3,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Portage,"Jan 1, 2018 - Jan 31, 2018",All Users,7,6,10,50.00%,5.20,00:05:49,0,$0.00,0.00%,20.00%
Portage,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,0.00%,19.00,00:07:02,0,$0.00,0.00%,100.00%
Portage,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Portage,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,3,2,6,66.67%,4.17,00:01:14,0,$0.00,0.00%,16.67%
Maryland Heights,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,7,42.86%,2.71,00:01:01,0,$0.00,0.00%,0.00%
Maryland Heights,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,0.00%,6.00,00:01:25,0,$0.00,0.00%,0.00%
Maryland Heights,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Maryland Heights,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,2,2,0.00%,4.00,00:00:44,0,$0.00,0.00%,0.00%
Jackson,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,7,42.86%,2.29,00:00:33,0,$0.00,0.00%,0.00%
Jackson,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,2,2,2,50.00%,2.00,00:00:44,0,$0.00,0.00%,0.00%
Jackson,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Jackson,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,7,7,7,42.86%,2.29,00:00:33,0,$0.00,0.00%,0.00%
Bozeman,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,7,71.43%,1.57,00:00:50,0,$0.00,0.00%,0.00%
Bozeman,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Bozeman,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Bozeman,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Elizabeth,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,7,28.57%,6.14,00:01:19,0,$0.00,0.00%,28.57%
Elizabeth,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,0.00%,2.00,00:00:13,0,$0.00,0.00%,0.00%
Elizabeth,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Elizabeth,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,5,5,5,40.00%,6.00,00:01:01,0,$0.00,0.00%,40.00%
Fair Lawn,"Jan 1, 2018 - Jan 31, 2018",All Users,7,4,8,37.50%,7.25,00:05:31,1,$198.00,12.50%,87.50%
Fair Lawn,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,2,0,2,50.00%,13.00,00:06:50,0,$0.00,0.00%,100.00%
Fair Lawn,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,1,1,2,0.00%,13.00,00:15:04,1,$198.00,50.00%,250.00%
Fair Lawn,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Fort Lee,"Jan 1, 2018 - Jan 31, 2018",All Users,7,5,10,20.00%,5.80,00:01:57,1,$198.00,10.00%,50.00%
Fort Lee,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,0,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Fort Lee,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,1,0,4,0.00%,10.50,00:04:11,1,$198.00,25.00%,125.00%
Fort Lee,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Hoboken,"Jan 1, 2018 - Jan 31, 2018",All Users,7,6,7,57.14%,3.14,00:00:56,0,$0.00,0.00%,14.29%
Hoboken,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Hoboken,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hoboken,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,3,3,3,66.67%,1.67,00:00:05,0,$0.00,0.00%,0.00%
Jackson,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,7,71.43%,4.00,00:01:54,0,$0.00,0.00%,14.29%
Jackson,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Jackson,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Jackson,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,4,4,4,50.00%,6.25,00:03:20,0,$0.00,0.00%,25.00%
Ridgewood,"Jan 1, 2018 - Jan 31, 2018",All Users,7,3,26,73.08%,1.96,00:01:02,1,$99.00,3.85%,3.85%
Ridgewood,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Ridgewood,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,2,2,4,25.00%,4.00,00:01:04,1,$99.00,25.00%,25.00%
Ridgewood,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Henderson,"Jan 1, 2018 - Jan 31, 2018",All Users,7,6,12,25.00%,6.50,00:04:20,2,$592.36,16.67%,41.67%
Henderson,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Henderson,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,1,0,5,0.00%,10.80,00:08:24,2,$592.36,40.00%,100.00%
Henderson,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,3,3,4,50.00%,2.25,00:00:20,0,$0.00,0.00%,0.00%
Freeport,"Jan 1, 2018 - Jan 31, 2018",All Users,7,5,7,71.43%,1.43,00:00:08,0,$0.00,0.00%,0.00%
Freeport,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,3,2,3,66.67%,1.67,00:00:10,0,$0.00,0.00%,0.00%
Freeport,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Freeport,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,3,3,3,33.33%,2.00,00:00:18,0,$0.00,0.00%,0.00%
Hicksville,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,7,57.14%,1.86,00:00:11,0,$0.00,0.00%,0.00%
Hicksville,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Hicksville,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Hicksville,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,3,3,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Dublin,"Jan 1, 2018 - Jan 31, 2018",All Users,7,6,9,44.44%,4.56,00:01:23,0,$0.00,0.00%,11.11%
Dublin,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,2,2,2,50.00%,3.50,00:00:42,0,$0.00,0.00%,0.00%
Dublin,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Dublin,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,5,5,7,57.14%,4.71,00:01:12,0,$0.00,0.00%,14.29%
Massillon,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,11,45.45%,4.73,00:02:35,0,$0.00,0.00%,18.18%
Massillon,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,3,3,7,28.57%,6.71,00:04:00,0,$0.00,0.00%,28.57%
Massillon,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Massillon,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,3,3,7,28.57%,6.71,00:04:00,0,$0.00,0.00%,28.57%
Solon,"Jan 1, 2018 - Jan 31, 2018",All Users,7,5,8,25.00%,5.12,00:01:48,0,$0.00,0.00%,25.00%
Solon,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Solon,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Solon,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,6.00,00:04:25,0,$0.00,0.00%,0.00%
Allentown,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,8,50.00%,3.75,00:00:47,0,$0.00,0.00%,12.50%
Allentown,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,0.00%,11.00,00:03:06,0,$0.00,0.00%,100.00%
Allentown,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Allentown,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,3,3,4,50.00%,4.00,00:00:48,0,$0.00,0.00%,25.00%
Devault,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,7,42.86%,3.00,00:00:19,0,$0.00,0.00%,0.00%
Devault,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Devault,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Devault,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,4.00,00:00:59,0,$0.00,0.00%,0.00%
Rock Hill,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,9,33.33%,3.44,00:01:02,0,$0.00,0.00%,0.00%
Rock Hill,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rock Hill,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rock Hill,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,3,3,5,40.00%,3.60,00:01:14,0,$0.00,0.00%,0.00%
Spartanburg,"Jan 1, 2018 - Jan 31, 2018",All Users,7,5,7,57.14%,3.71,00:01:54,0,$0.00,0.00%,14.29%
Spartanburg,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Spartanburg,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Spartanburg,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,5,3,5,60.00%,4.20,00:02:36,0,$0.00,0.00%,20.00%
Sioux Falls,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,7,42.86%,4.14,00:01:54,0,$0.00,0.00%,28.57%
Sioux Falls,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Sioux Falls,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Sioux Falls,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,2,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Midland,"Jan 1, 2018 - Jan 31, 2018",All Users,7,4,9,44.44%,3.67,00:02:57,0,$0.00,0.00%,22.22%
Midland,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,3,0,5,20.00%,5.60,00:05:16,0,$0.00,0.00%,40.00%
Midland,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Midland,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,4,2,6,33.33%,4.83,00:04:15,0,$0.00,0.00%,33.33%
Sandy,"Jan 1, 2018 - Jan 31, 2018",All Users,7,5,9,22.22%,7.00,00:04:41,2,$745.58,22.22%,66.67%
Sandy,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Sandy,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,2,0,4,25.00%,9.75,00:09:04,2,$745.58,50.00%,150.00%
Sandy,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,3.00,00:00:13,0,$0.00,0.00%,0.00%
South Jordan,"Jan 1, 2018 - Jan 31, 2018",All Users,7,6,7,28.57%,5.57,00:00:54,0,$0.00,0.00%,14.29%
South Jordan,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
South Jordan,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
South Jordan,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,1,1,1,0.00%,16.00,00:02:36,0,$0.00,0.00%,100.00%
Burlington,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,9,66.67%,2.11,00:00:56,0,$0.00,0.00%,0.00%
Burlington,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Burlington,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Burlington,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,3,3,4,75.00%,2.25,00:00:13,0,$0.00,0.00%,0.00%
Edmonds,"Jan 1, 2018 - Jan 31, 2018",All Users,7,5,17,41.18%,2.59,00:03:21,1,$99.00,5.88%,11.76%
Edmonds,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,0.00%,2.00,00:00:28,0,$0.00,0.00%,0.00%
Edmonds,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,1,0,2,50.00%,4.50,00:01:58,1,$99.00,50.00%,100.00%
Edmonds,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,4,4,4,50.00%,1.50,00:00:12,0,$0.00,0.00%,0.00%
Everett,"Jan 1, 2018 - Jan 31, 2018",All Users,7,5,9,33.33%,6.33,00:05:44,0,$0.00,0.00%,33.33%
Everett,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Everett,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,1,1,1,0.00%,22.00,00:41:19,0,$0.00,0.00%,200.00%
Everett,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,4,3,6,50.00%,2.00,00:00:41,0,$0.00,0.00%,0.00%
Lakewood,"Jan 1, 2018 - Jan 31, 2018",All Users,7,6,12,8.33%,13.50,00:07:41,3,$87.46,25.00%,108.33%
Lakewood,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,2,1,7,14.29%,16.43,00:08:35,2,$71.47,28.57%,142.86%
Lakewood,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,2,2,4,0.00%,28.50,00:15:59,3,$87.46,75.00%,325.00%
Lakewood,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,4,3,7,14.29%,5.57,00:01:44,0,$0.00,0.00%,0.00%
Tacoma,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,7,42.86%,3.86,00:02:13,0,$0.00,0.00%,42.86%
Tacoma,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Tacoma,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Tacoma,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,2,2,0.00%,3.00,00:00:54,0,$0.00,0.00%,0.00%
Menomonee Falls,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,11,54.55%,2.91,00:02:44,0,$0.00,0.00%,18.18%
Menomonee Falls,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,3,3,3,66.67%,1.33,00:00:14,0,$0.00,0.00%,0.00%
Menomonee Falls,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Menomonee Falls,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Waukesha,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,8,75.00%,3.38,00:01:43,0,$0.00,0.00%,12.50%
Waukesha,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Waukesha,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Waukesha,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,5,5,6,66.67%,4.17,00:02:18,0,$0.00,0.00%,16.67%
Atascocita,"Jan 1, 2018 - Jan 31, 2018",All Users,7,6,8,62.50%,2.38,00:00:28,0,$0.00,0.00%,0.00%
Atascocita,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,2,1,2,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Atascocita,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Atascocita,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,5,4,6,50.00%,2.83,00:00:37,0,$0.00,0.00%,0.00%
Bloomington,"Jan 1, 2018 - Jan 31, 2018",All Users,7,6,7,28.57%,4.86,00:00:51,0,$0.00,0.00%,14.29%
Bloomington,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,0.00%,10.00,00:02:00,0,$0.00,0.00%,0.00%
Bloomington,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Bloomington,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,2,2,0.00%,2.50,00:00:18,0,$0.00,0.00%,0.00%
Brookhaven,"Jan 1, 2018 - Jan 31, 2018",All Users,7,6,16,37.50%,9.56,00:08:14,3,$650.59,18.75%,93.75%
Brookhaven,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,3,2,3,66.67%,3.33,00:02:38,0,$0.00,0.00%,33.33%
Brookhaven,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,2,1,9,22.22%,11.89,00:11:55,3,$650.59,33.33%,122.22%
Brookhaven,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,2,4,75.00%,1.75,00:02:11,0,$0.00,0.00%,0.00%
Parkville,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,15,53.33%,3.93,00:01:08,0,$0.00,0.00%,13.33%
Parkville,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,3,100.00%,1.00,00:00:00,0,$0.00,0.00%,0.00%
Parkville,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Parkville,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,4,4,6,83.33%,1.17,00:00:01,0,$0.00,0.00%,0.00%
Plantation,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,9,44.44%,2.33,00:00:17,0,$0.00,0.00%,0.00%
Plantation,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,0.00%,2.00,00:00:16,0,$0.00,0.00%,0.00%
Plantation,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Plantation,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,3,3,5,40.00%,1.60,00:00:12,0,$0.00,0.00%,0.00%
Plymouth,"Jan 1, 2018 - Jan 31, 2018",All Users,7,6,7,28.57%,3.71,00:00:40,0,$0.00,0.00%,14.29%
Plymouth,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Plymouth,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Plymouth,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,4,3,4,25.00%,4.50,00:00:54,0,$0.00,0.00%,25.00%
Plymouth Charter Township,"Jan 1, 2018 - Jan 31, 2018",All Users,7,4,11,27.27%,9.55,00:02:38,0,$0.00,0.00%,18.18%
Plymouth Charter Township,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,0.00%,4.00,00:01:20,0,$0.00,0.00%,0.00%
Plymouth Charter Township,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Plymouth Charter Township,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,2,2,2,0.00%,30.00,00:11:06,0,$0.00,0.00%,50.00%
Rochester Hills,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,7,0.00%,5.71,00:01:35,0,$0.00,0.00%,14.29%
Rochester Hills,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,1,1,1,0.00%,13.00,00:04:36,0,$0.00,0.00%,100.00%
Rochester Hills,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Rochester Hills,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,5,5,5,0.00%,6.20,00:01:54,0,$0.00,0.00%,20.00%
Tamalpais-Homestead Valley,"Jan 1, 2018 - Jan 31, 2018",All Users,7,5,10,10.00%,9.10,00:04:26,3,$753.00,30.00%,140.00%
Tamalpais-Homestead Valley,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Tamalpais-Homestead Valley,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,3,2,5,0.00%,12.60,00:06:55,3,$753.00,60.00%,240.00%
Tamalpais-Homestead Valley,"Jan 1, 2018 - Jan 31, 2018",Mobile and Tablet Traffic,0,0,0,0.00%,0.00,00:00:00,0,$0.00,0.00%,0.00%
Tigard,"Jan 1, 2018 - Jan 31, 2018",All Users,7,7,10,20.00%,7.10,00:02:29,1,$10.99,10.00%,70.00%
Tigard,"Jan 1, 2018 - Jan 31, 2018",Direct Traffic,2,1,3,0.00%,14.33,00:05:37,1,$10.99,33.33%,233.33%
Tigard,"Jan 1, 2018 - Jan 31, 2018",Made a Purchase,1,1,4,0.00%,8.75,00:03:49,1,$10.99,25.00%,150.00%
